JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
1,Buletin Ekonomi Moneter dan Perbankan,11,Komposisi Kepemilikan Asset dan Dampak Kebijakan Moneter Terhadap Kepemilikan Asset : Hasil Survei ,"Sebagaimana diamanatkan oleh UU No.23/1999 tentang Bank Indonesia, tujuan Bank Indonesia adalah mencapai dan memelihara kestabilan nilai Rupiah. Dalam pelaksanaannya, kestabilan nilai Rupiah diterjemahkan dalam suatu tingkat inflasi yang rendah dan tidak berfluktuasi. Sehubungan dengan hal tersebut, dalam memformulasikan kebijakan moneter, Bank Indonesia memerlukan berbagai informasi yang berkaitan baik dengan pembentukan proyeksi variabel-variabel ekonomi maupun dengan proses transmisi kebijakan moneter dalam mempengaruhi perkembangan sektor riil."
1,Buletin Ekonomi Moneter dan Perbankan,12,"Perkembangan Moneter, Perbankan Dan Sistem Pembayaran Triwulan II  2004 ","Selama triwulan II-2004 perkembangan indikator-indikator ekonomi makro masih sejalan dengan prakiraan di awal tahun. Hal ini antara lain ditunjukkan dari pertumbuhan PDB yang sesuai dengan prakiraan, pertumbuhan ekspor yang lebih baik dibandingkan triwulan sebelumnya, serta perkembangan besaran moneter dan fiskal yang relatif terkendali. Namun demikian, peningkatan inflasi dan gejolak nilai tukar rupiah yang terjadi dalam periode laporan perlu diwaspadai dengan seksama. Dalam kondisi yang demikian, upaya mempertahankan stabilitas ekonomi makro menjadi penting untuk dilakukan dan diperkuat. Terkait dengan hal tersebut, Bank Indonesia telah menerapkan Paket Kebijakan Stabilisasi nilai tukar dan kebijakan moneter yang cenderung ketat. Paket kebijakan tersebut dipandang telah cukup efektif untuk menyerap kelebihan likuiditas di sistem perbankan sehingga dapat mengurangi potensi penggunaan dana yang dapat mengganggu kestabilan nilai tukar rupiah lebih lanjut."
1,Buletin Ekonomi Moneter dan Perbankan,13,Mikrostruktur Pasar Uang Antar Bank Rupiah Pembentukan Dan Perilaku Harga ,"Mikrostruktur PUAB Rupiah O/N dipengaruhi perubahan stance kebijakan moneter dari kontraktif menjadi ekspansif selama periode 2001 s.d. 2003 termasuk perubahan kebijakan Fasbi menjadi dual windows dan pembedaan rate Fasbi pagi dan sore. Dibandingkan sebelumnya, struktur pasar yang bersifat loose oligopoly lebih tersegmentasi dengan dominasi yang berubah sesuai kondisi pasar dan internal bank. Bank memelihara clientile relationship dengan counterparty tertentu.Perubahan mikrostruktur PUAB mempengaruhi price formation yang tercermin dari pergeseran saat pembentukan harga dan lebih sensitifnya suku bunga terhadap masuknya informasi baru meski volume trasaksi relatif tetap. Perilaku harga intraday lebih volatile terutama sore hari, saat 40% volume transaksi terkonsentrasi. Dari model perilaku harga, suku bunga instrumen moneter seperti Fasbi semakin berperan sebagai reference rate bagi pasar sehingga terbesar pengaruhnya terhadap harga. Perubahan Fasbi menjadi dual windows, perubahan tenor menjadi O/N serta pembedaan suku bunga pagi dan sore secara simultan meningkatkan volatilitas harga dengan persistensi efek yang lebih rendah dibanding sebelumnya. Selain itu, volume transaksi dan shock suku bunga PUAB periode sebelumnya menimbulkan volatilitas yang besar pada hari berikutnya dengan persistensi efek yang relatif rendah. Secara keseluruhan, perubahan kebijakan menyebabkan harga PUAB lebih sensitif terhadap shock.Keterbatasan data menyebabkan belum dapat dikemukakan hubungan spillovers yang konsisten antara pasar Rupiah (PUAB O/N) dan pasar valas maupun pasar saham. Meski demikian, dari model spillovers dapat ditemukan hubungan nilai tukar USD/IDR yang dipengaruhi PUAB O/N, Fed Fund, SIBOR dan kurs sendiri. Sementara harga saham dipengaruhi hanya oleh nilai tukar USD/IDR saja dengan koefisien yang relatif kecil. Menurut survey, bank mengutamakan informasi PUAB dalam keputusan transaksi PUAB Rupiah, kecuali sebagian bank asing dan campuran yang memperhitungkan informasi pasar valas dan modal.Implikasinya, controllability otoritas moneter atas suku bunga PUAB dipengaruhi mikrostruktur pasar, informasi dan pengendalian instrumen moneter yang menjadi reference rate pasar. Saat ini, instrumen tersebut adalah Fasbi. Struktur pasar yang tersegmentasi menghambat pembentukan harga yang efisien sehingga perlu diperbaiki melalui pengaturan dan penataan kembali fungsi dan mekanisme penggunaan instrumen moneter yang menjadi reference pasar. Untuk menjaga stabilitas harga, disarankan: penataan kembali tenor, rate dan mekanisme perdagangan Fasbi seperti pengembalian single window. Selain itu, timing penyampaian informasi kebijakan perlu dilakukan pagi hari sebelum transaksi ramai agar pengaruhnya besar dalam pembentukan harga. Transparansi dan konsistensi komunikasi informasi kepada seluruh pasar harus dijaga agar tidak terjadi fluktuasi harga yang berlebihan. Ke depan diharapkan aktivitas transaksi antar bank meningkat dan animo penempatan pada bank sentral secara berlebihan dapat dikurangi, serta pembentukan harga yang lebih efisien dapat dicapai. Berfungsinya pasar secara baik (well functioning) akan mendukung PUAB sebagai target operasional kebijakan moneter."
1,Buletin Ekonomi Moneter dan Perbankan,14,"Perkembangan Moneter, Perbankan dan Sistem Pembayaran Triwulan I  2004 ","Membaiknya perekonomian dunia yang ditunjukkan oleh kinerja perdagangan yang terus meningkat, angka inflasi global yang masih relatif rendah, suku bunga internasional yang relatif stabil serta depresiasi dolar AS, mendukung kinerja perekonomian Indonesia pada triwulan I-2004. Pada periode laporan, proses pemulihan ekonomi Indonesia masih terus berlangsung ke arah yang diharapkan. Pertumbuhan ekonomi Indonesia mengalami kenaikan sesuai dengan perkiraan dengan didukung oleh stabilitas kondisi moneter dan keuangan yang kondusif, yang antara lain ditunjukkan dari nilai tukar rupiah yang relatif stabil, laju inflasi yang rendah, serta uang primer yang masih berada di bawah batas indikatifnya."
1,Buletin Ekonomi Moneter dan Perbankan,15,Leading Indikator Investasi Indonesia Dengan Menggunakan Metode OECD ,"Investasi merupakan komponen PDB dari sisi permintaan yang relatif lebih sulit untuk diprediksi pergerakannya dibandingkan dengan komponen lainnya seperti konsumsi swasta, ekspor dan impor. Indikator-indikator yang tersedia seringkali memberikan informasi yang saling bertentangan sehingga menyulitkan untuk memprediksi bagaimana gerakan investasi di masa mendatang.Tujuan dari penelitian ini adalah untuk mendapatkan suatu leading indikator investasi yang merupakan komposit dari beberapa indikator atau variabel sehingga dapat meminimalkan kesulitan dalam memprediksi arah gerakan investasi. Selain itu, dengan adanya leading indikator investasi ini dapat menjadi pertimbangan bagi para forecaster yang menggunakan model-model ekonomi dalam memprediksi bagaimana perekonomian ke depan.Dengan menggunakan metode OECD, didapat suatu leading indikator investasi Indonesia berjangka pendek yang kemampuan prediksinya antara 1,5 sampai dengan 4,5 bulan ke depan. Dengan diketahuinya turning point baik titik puncak atau titik lembah dari leading indikator investasi dapat dilihat bagaimana kondisi investasi sampai dengan 4,5 bulan ke depan apakah dalam kondisi kontraksi ataupun ekspansi."
1,Buletin Ekonomi Moneter dan Perbankan,16,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan, dan Sistem Pembayaran, TRIWULAN I - 2013 ","Perekonomian Indonesia pada triwulan I 2013 tumbuh melambat dibandingkan dengan triwulan sebelumnya. Pertumbuhan ekonomi tercatat sebesar 6,02% (yoy), lebih rendah dari triwulan sebelumnya yang tumbuh sebesar 6,11% (yoy). Sumber perlambatan pertumbuhan berasal dari menurunnya permintaan domestik di tengah membaiknya kinerja ekspor. Perlambatan pertumbuhan konsumsi rumah tangga disebabkan oleh penurunan daya beli masyarakat sebagai akibat peningkatan tekanan inflasi, khususnya makanan. Selain itu, konsumsi pemerintah tumbuh relatif rendah, akibat masih terbatasnya serapan belanja, khususnya belanja barang. Penurunan kinerja juga terjadi pada investasi, khususnya nonbangunan yang dipengaruhi oleh prospek permintaan domestik dan internasional yang terbatas. Penurunan kinerja investasi tersebut juga sejalan dengan menurunnya optimisme pelaku bisnis. Pada investasi nonbangunan, penurunan kinerja terutama pada investasi mesin-mesin, sejalan dengan perlambatan impor barang modal. Sebaliknya, ekspor menunjukkan perbaikan, didukung oleh penguatan ekspektasi pemulihan ekonomi global dan kenaikan volume perdagangan dunia. Merespons perlambatan permintaan domestik, kinerja impor mengalami kontraksi. Sumber tekanan pelemahan impor berasal dari impor bahan baku dan barang modal, terutama bahan baku untuk industri dan kendaraan penumpang yang merespons perlambatan industri serta moderasi penjualan kendaraan bermotor."
1,Buletin Ekonomi Moneter dan Perbankan,17,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran, Triwulan IV - 2012 ","Pertumbuhan ekonomi Indonesia pada triwulan IV 2012 masih tumbuh cukup kuat, meskipun melambat dibandingkan dengan triwulan sebelumnya. Pertumbuhan ekonomi Indonesia pada triwulan IV 2012 mencapai 6,11%, sehingga untuk keseluruhan tahun 2012 mencapai 6,23%. Masih baiknya pertumbuhan ekonomi ditopang oleh permintaan domestik yang masih cukup kuat. Kinerja konsumsi dan investasi pada triwulan laporan masih tumbuh cukup kuat, meskipun termoderasi dibandingkan dengan periode sebelumnya. Kinerja ekspor mulai menunjukkan perbaikan sejalan dengan membaiknya perekonomian di beberapa negara mitra dagang utama. Impor mencatat pertumbuhan yang cukup tinggi sejalan dengan masih kuatnya permintaan domestik. Ke depan, untuk keseluruhan tahun 2013, pertumbuhan ekonomi diprakirakan akan mencapai kisaran 6,3%-6,8%."
1,Buletin Ekonomi Moneter dan Perbankan,18,"ANALISIS TRIWULAN IV - 2013: Perkembangan Moneter, Perbankan dan Sistem Pembayaran ","Pertumbuhan ekonomi Indonesia triwulan IV 2013 lebih baik dari perkiraan Bank Indonesia disertai dengan struktur yang lebih berimbang. Pertumbuhan ekonomi mengalami peningkatan dari 5,63% pada triwulan III 2013, menjadi 5,72% pada triwulan IV 2013 ini (yoy). Hal ini ditopang oleh membaiknya ekspor riil sejalan dengan kenaikan permintaan mitra dagang negara-negara maju. Pada sisi lain, pertumbuhan permintaan domestik mengalami pertumbuhan yang moderat, ditandai oleh melambatnya konsumsi rumah tangga dan investasi, khususnya investasi non-bangunan. Dengan perkembangan ini, pertumbuhan ekonomi Indonesia untuk keseluruhan tahun 2013 tercatat sebesar 5,78%."
1,Buletin Ekonomi Moneter dan Perbankan,19,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran, Triwulan IV  2009 ","Perekonomian Indonesia di tahun 2009 menunjukkan daya tahan yang cukup kuat di tengah krisis ekonomi global. Hal ini tercermin oleh tingkat pertumbuhan ekonomi Indonesia yang sampai dengan triwulan III-2009 masih mampu tumbuh di atas 4%. Dan untuk keseluruhan tahun 2009, Bank Indonesia memperkirakan perekonomian Indonesia dapat tumbuh sebesar 4,3%. Ke depan, untuk tahun 2010 dan 2011, perekonomian Indonesia diperkirakan akan tumbuh lebih tinggi sejalan dengan tingkat pemulihan perekonomian dunia yang lebih baik, semakin kondusifnya pasar keuangan dan perbankan yang dibarengi dengan terjaganya kondisi fundamental domestik. Perekonomian Indonesia di tahun 2010 diperkirakan akan tumbuh mencapai kisaran 5,0-5,5% dan pada tahun 2011 menjadi 6,0-6,5%."
1,Buletin Ekonomi Moneter dan Perbankan,20,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran,  Triwulan III 2008 ","Tekanan inflasi di Indonesia pada triwulan III-2008 masih tinggi. Hal ini terutama berasal dari tingginya ekspektasi inflasi masyarakat, kuatnya permintaan domestik, serta dampak imported inflationterkait dengan potensi pelemahan nilai tukar rupiah sebagai akibat dari krisis keuangan di AS. Menyikapi perkembangan tersebut, pada tataran kebijakan, Dewan Gubernur Bank Indonesia memandang perlu untuk mengendalikan tekanan inflasi guna mencapai sasaran inflasi dalam jangka menengah dan menjaga kestabilan ekonomi pada umumnya."
1,Buletin Ekonomi Moneter dan Perbankan,21,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran, Triwulan II - 2008 ","Di tengah berkembangnya berbagai gejolak eksternal maupun domestik, perekonomian Indonesia pada triwulan II-2008 diprakirakan masih mencatat pertumbuhan yang tinggi meskipun lebih rendah dari triwulan sebelumnya meskipun lebih rendah dari triwulan sebelumnya. PDB triwulan II-2008 diprakirakan akan tumbuh sebesar 6,0% (yoy), setelah mencatat pertumbuhan sebesar 6,3% (yoy) pada triwulan I-2008. Lebih rendahnya pertumbuhan ekonomi tersebut didorong oleh kecenderungan menurunnya permintaan domestik akibat kenaikan harga BBM bersubsidi pada akhir Mei 2008. Di sisi permintaan, kegiatan konsumsi dan investasi masyarakat diprakirakan tumbuh melambat seiring dengan penurunan daya beli masyarakat akibat tingginya tekanan inflasi sebagai akibat kenaikan harga BBM, serta sentimen bisnis yang menurun. Sementara itu, kinerja ekspor juga berpotensi untuk tumbuh lebih rendah dari prakiraan sejalan dengan belum membaiknya iklim perekonomian dunia dan melemahnya permintaan eksternal. Kinerja impor juga diprakirakan akan mengalami penurunan seiring dengan melambatnya kegiatan perekonomian. Kondisi tersebut dapat mendorong turunnya kontribusi permintaan domestik dan net ekspor. Di sisi penawaran, hampir seluruh sektor perekonomian diprakirakan akan mengalami penurunan pertumbuhan pada triwulan II-2008. Namun demikian, sektor-sektor utama ekonomi seperti sektor industri pengolahan, sektor perdagangan, hotel, dan restoran, serta sektor pengangkutan dan telekomunikasi masih mencatat pertumbuhan yang tinggi."
1,Buletin Ekonomi Moneter dan Perbankan,22,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran, Triwulan I - 2008 ","Di tengah berkembangnya berbagai gejolak eksternal maupun domestik, perekonomian Indonesia pada triwulan II-2008 diprakirakan masih mencatat pertumbuhan yang tinggi meskipun lebih rendah dari triwulan sebelumnya. meskipun lebih rendah dari triwulan sebelumnya. PDB triwulan II-2008 diprakirakan akan tumbuh sebesar 6,0% (yoy), setelah mencatat pertumbuhan sebesar 6,3% (yoy) pada triwulan I-2008. Lebih rendahnya pertumbuhan ekonomi tersebut didorong oleh kecenderungan menurunnya permintaan domestik akibat kenaikan harga BBM bersubsidi pada akhir Mei 2008. Di sisi permintaan, kegiatan konsumsi dan investasi masyarakat diprakirakan tumbuh melambat seiring dengan penurunan daya beli masyarakat akibat tingginya tekanan inflasi sebagai akibat kenaikan harga BBM, serta sentimen bisnis yang menurun. Sementara itu, kinerja ekspor juga berpotensi untuk tumbuh lebih rendah dari prakiraan sejalan dengan belum membaiknya iklim perekonomian dunia dan melemahnya permintaan eksternal. Kinerja impor juga diprakirakan akan mengalami penurunan seiring dengan melambatnya kegiatan perekonomian. Kondisi tersebut dapat mendorong turunnya kontribusi permintaan domestik dan net ekspor. Di sisi penawaran, hampir seluruh sektor perekonomian diprakirakan akan mengalami penurunan pertumbuhan pada triwulan II-2008. Namun demikian, sektor-sektor utama ekonomi seperti sektor industri pengolahan, sektor perdagangan, hotel, dan restoran, serta sektor pengangkutan dan telekomunikasi masih mencatat pertumbuhan yang tinggi."
1,Buletin Ekonomi Moneter dan Perbankan,23,"ANALISIS TRIWULANAN: Perkembangan Moneter, Perbankan dan Sistem Pembayaran, Triwulan IV - 2007 ","Ekspansi pertumbuhan ekonomi diprakirakan masih akan berlanjut di triwulan IV-2007. Pertumbuhan ekonomi secara tahunan pada triwulan IV-2007 diprakirakan akan tumbuh sebesar 6,5%. 6,5%. Meningkatnya konsumsi swasta serta ekspor menjadi faktor utama pendorong tumbuhnya perekonomian. Akselerasi pertumbuhan konsumsi swasta terutama dipengaruhi oleh perbaikan daya beli masyarakat dan membaiknya optimisme konsumen. Sementara itu, investasi juga diprakirakan akan tumbuh lebih tinggi. Meningkatnya permintaan, baik domestik maupun eksternal, merupakan faktor utama pendorong ekspansi investasi. Namun pertumbuhan investasi yang lebih tinggi terkendala oleh iklim investasi yang belum sepenuhnya kondusif dan sentimen bisnis yang belum sepenuhnya pulih. Peningkatan juga terjadi pada kinerja ekspor yang didorong oleh tingginya permintaan eksternal dan masih tingginya harga komoditas global. Di sisi penawaran, seiring dengan tingginya pertumbuhan konsumsi swasta dan ekspor, sektor industri pengolahan, sektor perdagangan serta sektor pengangkutan dan komunikasi diprakirakan akan mencatat pertumbuhan yang tinggi. Namun demikian, pada triwulan IV-2007 terdapat risiko yang dapat memperlambat pertumbuhan ekonomi yaitu berupa kenaikan harga minyak dunia dan masih berlanjutnya dampak kasus sub prime mortgage Amerika Serikat."
